price,latitude,url,longitude,floorSize
"$565,000",40.580245,https://www.zillow.com/homedetails/10804-Shore-Front-Pkwy-2B-Far-Rockaway-NY-11694/117615624_zpid/,-73.829224,"1,013"
"$869,000",40.8252,https://www.zillow.com/homedetails/1042-Elder-Ave-Bronx-NY-10472/29794337_zpid/,-73.878096,"3,120"
"$760,000",40.657683,https://www.zillow.com/homedetails/8312-159th-Ave-Jamaica-NY-11414/32215146_zpid/,-73.848617,"2,125"
"$1,495,000",40.761585,https://www.zillow.com/homedetails/531-Main-St-APT-915-New-York-City-NY-10044/2078303558_zpid/,-73.950443,"1,620"
"$764,000",40.610829,https://www.zillow.com/homedetails/3502-Fillmore-Ave-Brooklyn-NY-11234/30785013_zpid/,-73.933559,"1,550"
"$555,000",40.864925,https://www.zillow.com/homedetails/1510-Allerton-Ave-Bronx-NY-10469/29822209_zpid/,-73.842834,"1,448"
"$1,850,000",40.758866,https://www.zillow.com/homedetails/14722-Ash-Ave-Flushing-NY-11355/32046030_zpid/,-73.815937,"2,731"
"$235,000",40.614348,https://www.zillow.com/homedetails/9524-Fort-Hamilton-Pkwy-APT-403-Brooklyn-NY-11209/245522577_zpid/,-74.030096,650
"$863,000",40.601208,https://www.zillow.com/homedetails/260-Avenue-S-Brooklyn-NY-11223/30734672_zpid/,-73.975714,"1,400"
"$939,000",40.659336,https://www.zillow.com/homedetails/159-29-92nd-St-Howard-Beach-NY-11414/2077754638_zpid/,-73.843743,
"$849,000",40.596128,https://www.zillow.com/homedetails/63-Hickory-Ave-Staten-Island-NY-10305/32325465_zpid/,-74.073654,"2,025"
"$599,999",40.558188,https://www.zillow.com/homedetails/174-Kennington-St-Staten-Island-NY-10308/32342189_zpid/,-74.152235,"1,680"
"$165,000",40.821197,https://www.zillow.com/homedetails/530-E-159th-St-53-Bronx-NY-10451/2078124441_zpid/,-73.910198,
"$380,000",40.750878,https://www.zillow.com/homedetails/4335-Union-St-Flushing-NY-11355/32042030_zpid/,-73.824237,"146,735"
"$765,000",40.56222,https://www.zillow.com/homedetails/177-Finley-Ave-Staten-Island-NY-10306/32334931_zpid/,-74.105612,"2,148"
